OTU ID	ex_blank1_S40_L001	ex_blank2_S112_L001	ex_blank3_S7_L001	ex_blank4_S122_L001	ex_blank5_S104_L001	ex_blank6_S100_L001	pH20_BR_post_S108_L001	pH20_BR_pre_S53_L001	pH20_CB_A1_S54_L001	pH20_CB_A2_S9_L001	pH20_CB_A3_S5_L001	pH20_CB_A4_S89_L001	pH20_CB_I_S32_L001	pH20_CB_N1_S24_L001	pH20_CB_N2_S101_L001	pH20_CB_N3_S67_L001	pH20_CB_N4_S59_L001	pH20_CN_A1_S93_L001	pH20_CN_A2_S77_L001	pH20_CN_A3_S33_L001	pH20_CN_A4_S45_L001	pH20_CN_N1_S43_L001	pH20_CN_N2_S14_L001	pH20_CN_N3_S103_L001	pH20_CN_N4_S94_L001	pH20_HB_post_S36_L001	pH20_HB_pre_S115_L001	pH20_MI_A1_S76_L001	pH20_MI_A2_S60_L001	pH20_MI_A3_S25_L001	pH20_MI_A4_S19_L001	pH20_MI_I_S106_L001	pH20_MI_N1_S86_L001	pH20_MI_N2_S120_L001	pH20_MI_N3_S129_L001	pH20_MI_N4_S65_L001	pH20_NG_A1_S63_L001	pH20_NG_A2_S26_L001	pH20_NG_A3_S3_L001	pH20_NG_A4_S74_L001	pH20_NG_I_S69_L001	pH20_NG_N1_S57_L001	pH20_NG_N2_S37_L001	pH20_NG_N3_S41_L001	pH20_NG_N4_S79_L001	pH20_PR_A1_S13_L001	pH20_PR_A2_S16_L001	pH20_PR_A3_S83_L001	pH20_PR_A4_S128_L001	pH20_PR_I_S102_L001	pH20_PR_N1_S27_L001	pH20_PR_N2_S1_L001	pH20_PR_N3_S107_L001	pH20_PR_N4_S71_L001	pH20_RP_A1_S10_L001	pH20_RP_A2_S135_L001	pH20_RP_A3_S80_L001	pH20_RP_A4_S84_L001	pH20_RP_I_S51_L001	pH20_RP_N1_S105_L001	pH20_RP_N2_S72_L001	pH20_RP_N3_S118_L001	pH20_RP_N4_S97_L001	pH20_TF_A1_S134_L001	pH20_TF_A2_S58_L001	pH20_TF_A3_S90_L001	pH20_TF_A4_S98_L001	pH20_TF_I_S78_L001	pH20_TF_N1_S23_L001	pH20_TF_N2_S126_L001	pH20_TF_N3_S119_L001	pH20_TF_N4_S99_L001	pH20_WA_A1_S18_L001	pH20_WA_A2_S15_L001	pH20_WA_A3_S4_L001	pH20_WA_A4_S48_L001	pH20_WA_I_S121_L001	pH20_WA_N1_S28_L001	pH20_WA_N2_S44_L001	pH20_WA_N3_S70_L001	pH20_WA_N4_S17_L001
Zotu10686	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0
Zotu13002	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0
Zotu12919	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	3	0	0	0	0	0	0	0	0	0
Zotu5776	0	0	0	0	0	0	0	1	10	1	1	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Zotu12375	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
Zotu11364	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	2	0	0	0	0	0	0	0	8	0	0	1	0
Zotu3995	0	0	0	0	0	0	0	1	1	0	1	0	29	2	2	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	6	3	0	0	0	0	0	0	0	2	0	0	0	0
Zotu2201	0	0	0	0	0	0	0	1	3	18	8	7	1	0	0	2	0	0	0	0	0	15	0	0	0	0	0	15	10	38	3	5	8	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	3	0	19	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	2	0	0	0
Zotu7925	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0
Zotu2029	0	0	0	0	0	0	0	1	1	3	7	3	1	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	2	2	4	4	7	0	2	0	3	28	1	0	3	3	2	9	1	1	3	0	0	3	1	3	1	1	1	9	0	20	19	1	0	1	0	1	5	0	7	0	2	0	0	4	5	5	6	2	7
Zotu8252	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	2	0	3	0	4	1	3	0	0	0	0	11	3	3	0	0
Zotu5573	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	54	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	1
Zotu2690	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	23	39	9	1	0	0	0	0	0	2	15	8	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	2	1	1
Zotu1577	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	89	0	2	1	1	25	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu4739	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	1	27	8	0	0	3	0	0	0	0	0	0	0	0	0
Zotu8079	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0
Zotu9037	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	9	8	0	0	0	0	0	2	0	0	0
Zotu5874	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	11	0	0	1	0	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0
Zotu10386	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5626	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Zotu2369	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	2	2	0	2	0	0	0	0	0	0	0	0	0	5	0	71	3	0	4	3	0	2	1	2	3	5	0	6	0	2	8	28	4	8	4	2	0	2	2	0	4	3	6	8	0	0	0	1	1
Zotu782	0	0	0	0	0	0	0	1	6	0	8	5	49	1	2	0	0	3	0	0	0	0	0	0	0	0	278	4	5	3	5	28	1	1	1	0	8	1	1	0	106	6	4	0	0	2	0	0	0	0	0	0	0	0	3	0	4	1	31	1	0	0	0	0	0	0	0	2	0	1	0	0	4	0	1	2	18	0	1	1	0
Zotu8414	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	4	0	0	1	1	0	0	0	0	9	0	0	0	0
Zotu4608	0	0	0	0	0	0	0	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	4	2	1	0	1	0	0	1	4	1	6	1	0	0	0	0	0	1	0	0	4	4	0	2	0	2	5	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	4	0	2	0
Zotu10319	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Zotu1148	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	31	4	2	0	0	0	0	0	0	14	0	81	51	0	0	0	0	0	76	22	31	52	0	0	0	0	3	0	0	3	1
Zotu2273	0	0	0	0	0	0	0	1	5	9	4	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	3	14	13	0	9	1	3	5	15	0	10	3	3	14	9	0	20	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10932	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10161	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	9	0	0	0	0
Zotu3620	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	11	3	38	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10137	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	16	0	0	0	0
Zotu8528	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	6	0	0	0	0	0	0	0	10	0	0	0	0
Zotu6670	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	24	0	0	0	2	0	0	0	0	0	5	10	1	0	0	0	0	0	1
Zotu8034	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu65	0	0	0	0	0	0	0	1	320	293	302	183	5	0	0	5	5	0	0	0	0	0	0	0	0	0	33	217	143	169	150	28	88	66	53	45	87	0	57	89	1	6	73	0	21	218	18	100	66	0	53	65	81	86	294	247	306	349	15	40	118	78	14	84	199	301	234	3	45	41	89	57	150	167	223	123	0	72	155	77	0
Zotu143	0	0	0	0	0	0	0	0	729	649	1297	274	0	0	0	2	5	0	0	0	0	0	0	0	0	1	0	0	0	0	17	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	371	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu616	0	0	0	0	0	0	0	0	264	72	55	80	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	12	73	44	12	13	0	2	6	9	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	4	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu40	0	0	0	0	0	0	0	0	353	1055	950	565	0	0	2	5	3	0	0	1	0	0	0	0	0	0	0	633	346	283	335	0	75	72	25	10	1272	1418	1649	301	0	15	8	0	3	0	1	0	1	0	0	0	0	0	793	295	265	943	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0
Zotu12	0	0	0	0	0	0	0	0	561	592	104	490	0	3278	1434	931	267	0	0	0	0	4	1	0	1	0	0	751	413	368	259	1	1852	1322	951	898	0	0	0	1	0	4	0	0	0	0	0	0	2	1	0	1	1	0	790	401	824	780	1	551	608	875	275	0	0	0	245	0	2	1	25	0	0	214	0	223	3	47	1	5	0
Zotu3204	0	0	0	0	0	0	0	0	15	3	10	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	3	1	1	0	0	1	0	16	0	6	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1615	0	0	0	0	0	0	0	0	9	17	19	5	0	8	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	3	1	0	4	17	14	33	7	3	18	64	0	6	0	1	0	0	0	0	0	0	1	0	0	0	8	3	3	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Zotu791	0	0	0	0	0	0	0	0	69	40	99	89	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	38	35	12	6	0	0	0	0	7	75	43	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	6	30	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu11223	0	0	0	0	0	0	0	0	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu68	0	0	0	0	0	0	0	0	221	236	241	856	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2609	1145	566	321	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu916	0	0	0	0	0	0	0	0	186	4	183	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu84	0	0	0	0	0	0	0	0	444	318	399	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	267	141	169	188	0	11	8	7	4	505	448	587	247	0	367	146	0	162	0	0	0	0	0	1	0	0	0	61	82	327	101	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu918	0	0	0	0	0	0	0	0	28	13	7	15	18	18	63	9	12	0	0	0	0	0	0	0	0	0	37	11	0	19	16	14	4	18	4	8	3	0	2	0	53	12	15	0	26	0	0	0	0	0	0	0	0	0	0	0	18	3	13	11	6	3	4	1	0	1	1	9	0	0	3	1	1	0	0	0	0	2	2	3	5
Zotu5660	0	0	0	0	0	0	0	0	34	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu38	0	0	0	0	0	0	0	0	2387	1622	2465	2067	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	254	77	807	194	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	740	423	138	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10989	0	0	0	0	0	0	0	0	5	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu185	0	0	0	0	0	0	0	0	423	141	198	214	35	13	0	16	2	0	0	0	0	0	0	0	0	0	0	128	38	60	93	3	9	3	3	4	229	0	196	258	10	40	12	0	9	1	12	0	0	0	0	0	0	0	187	137	216	126	9	15	21	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu328	0	0	0	0	0	0	0	0	911	135	104	264	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	83	1	0	4	28	0	0	0	53	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Zotu563	0	0	0	0	0	0	0	0	14	27	37	22	0	30	51	84	29	2	0	0	0	0	0	0	0	0	0	2	2	11	8	0	7	98	9	17	49	0	20	9	0	1	1	0	1	29	22	4	1	0	2	25	7	3	7	3	6	8	0	4	13	8	3	57	7	11	16	0	28	69	4	29	4	2	9	7	0	11	2	13	8
Zotu576	0	0	0	0	0	0	0	0	78	47	24	47	57	0	1	1	6	0	0	0	0	0	0	0	0	0	30	20	9	14	47	34	8	11	22	18	43	3	46	21	26	67	50	0	14	0	0	0	0	0	0	0	0	0	10	1	38	6	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu169	0	0	0	0	0	0	0	0	1561	58	1110	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	60	29	0	0	0	8	76	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	130	18	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Zotu39	0	0	0	0	0	0	0	0	332	1855	695	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	1419	239	307	0	0	0	0	0	1279	22	1053	478	0	0	9	0	0	0	0	1	0	0	0	0	0	0	1134	217	506	673	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu56	0	0	0	0	0	0	0	0	957	528	635	474	2	46	38	15	0	0	0	0	0	0	0	0	0	0	1	300	113	296	355	0	126	15	81	85	734	363	744	519	0	125	64	0	142	7	0	9	0	0	0	0	0	5	547	284	424	461	0	13	46	15	29	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6502	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	4	2	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu7952	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3771	0	0	0	0	0	0	0	0	20	31	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu220	0	0	0	0	0	0	0	0	474	412	583	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	506	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu230	0	0	0	0	0	0	0	0	249	412	422	215	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	31	40	58	0	0	0	0	0	130	140	109	132	3	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	109	26	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2080	0	0	0	0	0	0	0	0	14	5	11	0	0	3	0	9	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	4	0	0	0	0	0	0	2	0	9	0	0	0	0	0	1	1	0	0	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	15	0	6	0	2	34	29	0	0	3	7	3
Zotu94	0	0	0	0	0	0	0	0	333	162	122	751	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	177	87	71	318	0	3	2	5	1	45	58	599	595	6	0	3	0	4	21	0	0	0	0	0	0	0	1	1184	61	102	76	1	7	0	2	1	0	0	228	6	0	2	0	0	0	1	0	0	0	0	0	0	0	0
Zotu142	0	0	0	0	0	0	0	0	368	361	658	119	0	128	308	62	52	0	0	0	0	0	0	0	0	0	0	136	214	34	145	0	68	1	17	14	52	4	49	11	0	83	1	0	0	0	0	0	0	0	0	1	0	0	108	225	137	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	17	25	3	24
Zotu208	0	0	0	0	0	0	0	0	433	415	94	89	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	71	156	32	0	0	0	0	0	118	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	166	102	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu54	0	0	0	0	0	0	0	0	873	286	730	328	0	612	647	595	356	0	0	0	0	0	0	0	0	0	0	71	118	63	147	0	81	0	4	5	221	1548	1497	154	0	1	409	0	0	0	0	1	0	0	0	0	0	65	0	12	323	64	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu412	0	0	0	0	0	0	0	0	70	32	52	75	30	0	0	1	0	0	0	1	0	0	0	0	0	0	15	53	65	32	24	29	92	10	36	40	20	2	30	14	1	176	11	0	52	0	0	0	0	0	0	0	0	0	6	12	74	0	6	5	16	36	52	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu223	0	0	0	0	0	0	0	0	251	225	140	183	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	3	4	6	0	0	0	3	1	3	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	2	29	0	91	161	134	30	0	12	4	10	0	0	0	0	0	0	6	0	0	8	203	136	261	287	0	4	13	11	10
Zotu413	0	0	0	0	0	0	0	0	129	202	183	126	17	126	41	23	24	2	0	1	0	0	0	0	0	0	4	44	16	33	32	8	57	63	27	27	19	0	0	4	8	1	0	0	4	0	0	0	0	0	0	0	3	0	3	14	36	2	4	3	3	6	7	0	0	0	0	0	5	2	3	0	0	3	1	1	0	3	0	0	8
Zotu444	0	0	0	0	0	0	0	0	142	6	37	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	183	0	0	82	0	0	0	0	0	3	0	0	0	0	0	6	4	0	183	17	160	12	0	5	0	7	20	1	4	0	1	0	8	8	23	17	0	0	0	0	0	2	4	1	1
Zotu3331	0	0	0	0	0	0	0	0	5	0	2	2	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu50	0	0	0	0	0	0	0	0	215	133	117	116	36	250	545	144	453	0	1	0	0	0	0	0	0	0	0	180	190	223	133	3	235	655	148	146	23	39	61	73	2	1098	65	0	66	13	0	0	237	0	15	153	30	0	52	35	199	69	1	78	173	26	105	17	53	136	112	0	120	27	64	74	1	112	976	0	0	98	151	299	55
Zotu215	0	0	0	0	0	0	0	0	25	0	0	25	0	239	342	226	88	0	0	0	0	0	0	0	4	1	0	1	1	30	8	0	14	29	25	9	3	0	0	0	0	22	6	0	3	49	0	0	30	0	1	3	4	6	41	2	7	1	0	11	163	6	546	11	0	46	0	0	7	18	35	12	0	0	239	0	0	1	0	2	1
Zotu2408	0	0	0	0	0	0	0	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	28	0	0	0	2	0	0	4	8	0	0	0	0	1	0	2	10	22	2	15	4	0	3	0	0	3	10	14	7	1	0	1	0	1	0
